物品名称,物品ID
加持的残忍之弑战斧:无双击],770016
加持的神之怒击战斧:无双击],770017
风神之惩战斧,770018
苦行者的天启战斧,770019
时光之源战斧:巨旋风],770020
神之怒击战斧:疾风打],770021
加持的时光之源战斧:巨旋风],770022
加持的神之怒击战斧:疾风打],770023
精·加持的残忍之弑战斧:星落打],770024
精·加持的残忍之弑战斧:狂乱锤击],770025
精·加持的神之怒击战斧:狂乱锤击],770026
精·加持的秘技之境战斧:狂乱锤击],770027
精·加持的残忍之弑战斧:疾空旋风破],770028
精·加持的秘技之境战斧:疾空旋风破],770029
精·加持的神之怒击战斧:疾空旋风破],770030
精·加持的残忍之弑战斧:星落打],770031
精·加持的残忍之弑战斧:狂乱锤击],770032
精·加持的神之怒击战斧:狂乱锤击],770033
精·加持的秘技之境战斧:狂乱锤击],770034
精·加持的残忍之弑战斧:疾空旋风破],770035
精·加持的秘技之境战斧:疾空旋风破],770036
精·加持的神之怒击战斧:疾空旋风破],770037
精·加持的残忍之弑战斧:无双击],770038
精·加持的神之怒击战斧:无双击],770039
精·加持的残忍之弑战斧:无双击],770040
精·加持的神之怒击战斧:无双击],770041
精·风神之惩战斧,770042
精·苦行者的天启战斧,770043
精·加持的时光之源战斧:巨旋风],770044
精·加持的神之怒击战斧:疾风打],770045
精·加持的时光之源战斧:巨旋风],770046
精·加持的神之怒击战斧:疾风打],770047
裂魂之异次元战斧-驱魔师,775000
巨兵碎片战斧,775001
逆袭之隙战斧,775002
疾风之影战镰:俯冲],780000
神之怒击战镰:俯冲腹拳],780001
残忍之弑战镰:圣拳连击],780002
残忍之弑战镰:天谴飓风],780003
神之怒击战镰:天谴飓风],780004
残忍之弑战镰:极速飓风拳],780005
神之怒击战镰:极速飓风拳],780006
禁锢之限战镰:极速飓风拳],780007
残忍之弑战镰:星落打],780008
残忍之弑战镰:狂乱锤击],780009
神之怒击战镰:狂乱锤击],780010
秘技之境战镰:狂乱锤击],780011
残忍之弑战镰:疾空旋风破],780012
秘技之境战镰:疾空旋风破],780013
神之怒击战镰:疾空旋风破],780014
加持的疾风之影战镰:俯冲],780015
加持的神之怒击战镰:俯冲腹拳],780016
加持的残忍之弑战镰:圣拳连击],780017
加持的残忍之弑战镰:天谴飓风],780018
加持的神之怒击战镰:天谴飓风],780019
加持的残忍之弑战镰:极速飓风拳],780020
加持的神之怒击战镰:极速飓风拳],780021
加持的禁锢之限战镰:极速飓风拳],780022
加持的残忍之弑战镰:星落打],780023
加持的残忍之弑战镰:狂乱锤击],780024
加持的神之怒击战镰:狂乱锤击],780025
加持的秘技之境战镰:狂乱锤击],780026
加持的残忍之弑战镰:疾空旋风破],780027
加持的秘技之境战镰:疾空旋风破],780028
加持的神之怒击战镰:疾空旋风破],780029
神之怒击战镰:圣拳连击],780030
时光之源战镰:天谴飓风],780031
残忍之弑战镰:神圣组合拳],780032
神之怒击战镰:神圣组合拳],780033
残忍之弑战镰:无双击],780034
神之怒击战镰:无双击],780035
加持的神之怒击战镰:圣拳连击],780036
加持的时光之源战镰:天谴飓风],780037
加持的残忍之弑战镰:神圣组合拳],780038
加持的神之怒击战镰:神圣组合拳],780039
加持的残忍之弑战镰:无双击],780040
加持的神之怒击战镰:无双击],780041
杀手之王战镰,780042
石拳杜兰的战镰,780043
野马哈格勒的战镰,780044
风神之惩战镰,780045
苦行者的天启战镰,780046
时光之源战镰:巨旋风],780047
神之怒击战镰:疾风打],780048
加持的时光之源战镰:巨旋风],780049
加持的神之怒击战镰:疾风打],780050
秘技之境战镰:极速飓风拳],780051
加持的秘技之境战镰:极速飓风拳],780052
精·加持的疾风之影战镰:俯冲],780053
精·加持的神之怒击战镰:俯冲腹拳],780054
精·加持的残忍之弑战镰:圣拳连击],780055
精·加持的残忍之弑战镰:天谴飓风],780056
精·加持的神之怒击战镰:天谴飓风],780057
精·加持的残忍之弑战镰:极速飓风拳],780058
精·加持的神之怒击战镰:极速飓风拳],780059
精·加持的禁锢之限战镰:极速飓风拳],780060
精·加持的残忍之弑战镰:星落打],780061
精·加持的残忍之弑战镰:狂乱锤击],780062
精·加持的神之怒击战镰:狂乱锤击],780063
精·加持的秘技之境战镰:狂乱锤击],780064
精·加持的残忍之弑战镰:疾空旋风破],780065
精·加持的秘技之境战镰:疾空旋风破],780066
精·加持的神之怒击战镰:疾空旋风破],780067
精·加持的疾风之影战镰:俯冲],780068
精·加持的神之怒击战镰:俯冲腹拳],780069
精·加持的残忍之弑战镰:圣拳连击],780070
精·加持的残忍之弑战镰:天谴飓风],780071
精·加持的神之怒击战镰:天谴飓风],780072
精·加持的残忍之弑战镰:极速飓风拳],780073
精·加持的神之怒击战镰:极速飓风拳],780074
精·加持的禁锢之限战镰:极速飓风拳],780075
精·加持的残忍之弑战镰:星落打],780076
精·加持的残忍之弑战镰:狂乱锤击],780077
精·加持的神之怒击战镰:狂乱锤击],780078
精·加持的秘技之境战镰:狂乱锤击],780079
精·加持的残忍之弑战镰:疾空旋风破],780080
精·加持的秘技之境战镰:疾空旋风破],780081
精·加持的神之怒击战镰:疾空旋风破],780082
精·加持的神之怒击战镰:圣拳连击],780083
精·加持的时光之源战镰:天谴飓风],780084
精·加持的残忍之弑战镰:神圣组合拳],780085
精·加持的神之怒击战镰:神圣组合拳],780086
精·加持的残忍之弑战镰:无双击],780087
精·加持的神之怒击战镰:无双击],780088
精·加持的神之怒击战镰:圣拳连击],780089
精·加持的时光之源战镰:天谴飓风],780090
精·加持的残忍之弑战镰:神圣组合拳],780091
精·加持的神之怒击战镰:神圣组合拳],780092
精·加持的残忍之弑战镰:无双击],780093
精·加持的神之怒击战镰:无双击],780094
精·杀手之王战镰,780095
精·石拳杜兰的战镰,780096
精·野马哈格勒的战镰,780097
精·风神之惩战镰,780098
精·苦行者的天启战镰,780099
精·加持的时光之源战镰:巨旋风],780100
精·加持的神之怒击战镰:疾风打],780101
精·加持的时光之源战镰:巨旋风],780102
精·加持的神之怒击战镰:疾风打],780103
精·加持的秘技之境战镰:极速飓风拳],780104
精·加持的秘技之境战镰:极速飓风拳],780105
圣域魔神战镰,780106
堕落之翼战镰,780107
黑暗审判者战镰,780108
精·加持的神之怒击战镰:恶魔之手],780109
精·加持的残忍之弑战镰:恶魔之手],780110
精·加持的神之怒击战镰:死亡切割],780111
精·加持的残忍之弑战镰:死亡切割],780112
精·加持的秘技之境战镰:死亡切割],780113
精·加持的神之怒击战镰:回旋之镰],780114
精·加持的残忍之弑战镰:回旋之镰],780115
精·加持的秘技之境战镰:回旋之镰],780116
精·加持的神之怒击战镰:恶魔之刺],780117
精·加持的残忍之弑战镰:恶魔之刺],780118
精·加持的神之怒击战镰:厄运之轮],780119
精·加持的残忍之弑战镰:厄运之轮],780120
精·加持的神之怒击战镰:黑暗审判],780121
精·加持的残忍之弑战镰:黑暗审判],780122
精·加持的秘技之境战镰:黑暗审判],780123
精·圣域魔神战镰,780124
精·堕落之翼战镰,780125
精·黑暗审判者战镰,780126
精·加持的神之怒击战镰:恶魔之手],780127
精·加持的残忍之弑战镰:恶魔之手],780128
精·加持的神之怒击战镰:死亡切割],780129
精·加持的残忍之弑战镰:死亡切割],780130
精·加持的秘技之境战镰:死亡切割],780131
精·加持的神之怒击战镰:回旋飞镰],780132
精·加持的残忍之弑战镰:回旋飞镰],780133
精·加持的秘技之境战镰:回旋飞镰],780134
精·加持的神之怒击战镰:复仇之刺],780135
精·加持的残忍之弑战镰:复仇之刺],780136
精·加持的神之怒击战镰:厄运之轮],780137
精·加持的残忍之弑战镰:厄运之轮],780138
精·加持的神之怒击战镰:黑暗权能],780139
精·加持的残忍之弑战镰:黑暗权能],780140
精·加持的秘技之境战镰:黑暗权能],780141
裂魂之异次元战镰-蓝拳圣使,785000
伪装者的暗袭战镰,785001
无尽之炼狱战镰,785002
能量之源战镰,785003
裂魂之异次元战镰-驱魔师,785004
巨兵碎片战镰,785005
逆袭之隙战镰,785006
裂魂之异次元战镰-复仇者,785007
亡者之庇佑战镰,785008
炼狱之恸战镰,785009
末日之殇战镰,785010
神之怒击匕首:翔击],800001
残忍之弑匕首:翔击],800002
秘技之境匕首:翔击],800003
神之怒击匕首:弧光闪],800004
残忍之弑匕首:弧光闪],800005
时光之源匕首:弧光闪],800006
神之怒击匕首:终结追击],800007
神之怒击匕首:螺旋穿刺],800008
残忍之弑匕首:螺旋穿刺],800009
疾风之影匕首:螺旋穿刺],800010
秘技之境匕首:螺旋穿刺],800011
神之怒击匕首:绝命瞬狱杀],800012
残忍之弑匕首:绝命瞬狱杀],800013
禁锢之限匕首:绝命瞬狱杀],800014
加持的神之怒击匕首:翔击],800015
加持的残忍之弑匕首:翔击],800016
加持的秘技之境匕首:翔击],800017
加持的神之怒击匕首:弧光闪],800018
加持的残忍之弑匕首:弧光闪],800019
加持的时光之源匕首:弧光闪],800020
加持的神之怒击匕首:终结追击],800021
加持的神之怒击匕首:螺旋穿刺],800022
加持的残忍之弑匕首:螺旋穿刺],800023
加持的疾风之影匕首:螺旋穿刺],800024
加持的秘技之境匕首:螺旋穿刺],800025
加持的神之怒击匕首:绝命瞬狱杀],800026
加持的残忍之弑匕首:绝命瞬狱杀],800027
加持的禁锢之限匕首:绝命瞬狱杀],800028
冰目之谍匕首,800029
无限风暴匕首,800030
无尽追击匕首,800031
精·加持的神之怒击匕首:翔击],800032
精·加持的残忍之弑匕首:翔击],800033
精·加持的秘技之境匕首:翔击],800034
精·加持的神之怒击匕首:弧光闪],800035
精·加持的残忍之弑匕首:弧光闪],800036
精·加持的时光之源匕首:弧光闪],800037
精·加持的神之怒击匕首:终结追击],800038
精·加持的神之怒击匕首:螺旋穿刺],800039
精·加持的残忍之弑匕首:螺旋穿刺],800040
精·加持的疾风之影匕首:螺旋穿刺],800041
精·加持的秘技之境匕首:螺旋穿刺],800042
精·加持的神之怒击匕首:绝命瞬狱杀],800043
精·加持的残忍之弑匕首:绝命瞬狱杀],800044
精·加持的禁锢之限匕首:绝命瞬狱杀],800045
精·加持的神之怒击匕首:翔击],800046
精·加持的残忍之弑匕首:翔击],800047
精·加持的秘技之境匕首:翔击],800048
精·加持的神之怒击匕首:弧光闪],800049
精·加持的残忍之弑匕首:弧光闪],800050
精·加持的时光之源匕首:弧光闪],800051
精·加持的神之怒击匕首:终结追击],800052
精·加持的神之怒击匕首:螺旋穿刺],800053
精·加持的残忍之弑匕首:螺旋穿刺],800054
精·加持的疾风之影匕首:螺旋穿刺],800055
精·加持的秘技之境匕首:螺旋穿刺],800056
精·加持的神之怒击匕首:绝命瞬狱杀],800057
精·加持的残忍之弑匕首:绝命瞬狱杀],800058
精·加持的禁锢之限匕首:绝命瞬狱杀],800059
精·冰目之谍匕首,800060
精·无限风暴匕首,800061
精·无尽追击匕首,800062
裂魂之异次元匕首-刺客,805000
阴影暗迹匕首,805001
永恒之袭匕首,805002
雷鸣之迹匕首,805003
神之怒击双剑:翔击],810001
残忍之弑双剑:翔击],810002
秘技之境双剑:翔击],810003
神之怒击双剑:弧光闪],810004
残忍之弑双剑:弧光闪],810005
时光之源双剑:弧光闪],810006
神之怒击双剑:终结追击],810007
神之怒击双剑:螺旋穿刺],810008
残忍之弑双剑:螺旋穿刺],810009
疾风之影双剑:螺旋穿刺],810010
秘技之境双剑:螺旋穿刺],810011
神之怒击双剑:绝命瞬狱杀],810012
残忍之弑双剑:绝命瞬狱杀],810013
禁锢之限双剑:绝命瞬狱杀],810014
加持的神之怒击双剑:翔击],810015
加持的残忍之弑双剑:翔击],810016
加持的秘技之境双剑:翔击],810017
加持的神之怒击双剑:弧光闪],810018
加持的残忍之弑双剑:弧光闪],810019
加持的时光之源双剑:弧光闪],810020
加持的神之怒击双剑:终结追击],810021
加持的神之怒击双剑:螺旋穿刺],810022
加持的残忍之弑双剑:螺旋穿刺],810023
加持的疾风之影双剑:螺旋穿刺],810024
加持的秘技之境双剑:螺旋穿刺],810025
加持的神之怒击双剑:绝命瞬狱杀],810026
加持的残忍之弑双剑:绝命瞬狱杀],810027
加持的禁锢之限双剑:绝命瞬狱杀],810028
冰目之谍双剑,810029
无限风暴双剑,810030
无尽追击双剑,810031
精·加持的神之怒击双剑:翔击],810032
精·加持的残忍之弑双剑:翔击],810033
精·加持的秘技之境双剑:翔击],810034
精·加持的神之怒击双剑:弧光闪],810035
精·加持的残忍之弑双剑:弧光闪],810036
精·加持的时光之源双剑:弧光闪],810037
精·加持的神之怒击双剑:终结追击],810038
精·加持的神之怒击双剑:螺旋穿刺],810039
精·加持的残忍之弑双剑:螺旋穿刺],810040
精·加持的疾风之影双剑:螺旋穿刺],810041
精·加持的秘技之境双剑:螺旋穿刺],810042
精·加持的神之怒击双剑:绝命瞬狱杀],810043
精·加持的残忍之弑双剑:绝命瞬狱杀],810044
